CONTROL_SECTION,LOGMILE_FROM,LOGMILE_TO,LENGTH,AVG_ADT,FUNCTIONAL_CLASS,HIGHWAY_CLASS,CLASS_DESC,MED_TYPE,MED_TYPE_DESC,MEDIAN_WIDTH,MED_PRESENCE,NUM_LANES,PAVEMENT_WIDTH,AVG_LANE_WIDTH,INTERSECTION,TOT_CRASH,AVG_CRASH
832-32,0.48,0.64,0.16,47251,16,7,Urban 4 Lane Divided,4,Divided <30 ft,12,1,4,48,12,0,35,11.67
832-33,0.8,1.72,0.92,6329,16,5,Urban 2 Lane,9,Continuous Turn Lane,0,0,2,22,11,0,24,8.00
832-33,0.66,0.8,0.14,6348,16,5,Urban 2 Lane,9,Continuous Turn Lane,0,0,2,24,12,0,21,7.00
832-33,0,0.47,0.47,6346,16,5,Urban 2 Lane,1,Undivided,0,0,2,22,11,0,24,8.00
832-33,0.47,0.66,0.19,6323,16,5,Urban 2 Lane,1,Undivided,0,0,2,24,12,0,66,22.00
832-34,0,0.05,0.05,9675,17,5,Urban 2 Lane,1,Undivided,0,0,2,22,11,0,4,1.33
832-34,0.05,0.44,0.39,10229,17,5,Urban 2 Lane,1,Undivided,0,0,2,26,13,0,7,2.33
832-35,0,2.01,2.01,877,19,5,Urban 2 Lane,1,Undivided,0,0,2,18,9,0,6,2.00
832-39,0.06,0.87,0.81,2900,17,5,Urban 2 Lane,1,Undivided,0,0,2,24,12,0,2,0.67
832-39,0,0.06,0.06,2700,17,6,Urban 4 Lane,1,Undivided,0,0,4,40,10,0,1,0.33
832-39,0.06,0.8,0.74,2700,17,5,Urban 2 Lane,,,0,0,2,24,12,0,2,0.67
832-40,0,0.69,0.69,1783,19,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,8,2.67
833-06,1.06,1.7,0.64,4733,17,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,3,1.00
833-06,0.32,1.06,0.74,6780,17,5,Urban 2 Lane,1,Undivided,0,0,2,22,11,0,5,1.67
833-06,0,0.07,0.07,6600,17,6,Urban 4 Lane,1,Undivided,0,0,4,42,10.5,0,1,0.33
833-08,0,8.31,8.31,210,9,1,Rural 2 Lane,1,Undivided,0,0,2,22,11,0,1,0.33
833-10,0,0.09,0.09,2500,17,5,Urban 2 Lane,1,Undivided,0,0,2,22,11,0,3,1.00
833-10,0.4,1.18,0.78,2700,17,5,Urban 2 Lane,1,Undivided,0,0,2,22,11,0,1,0.33
834-01,2.82,0,2.82,355,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,2,0.67
834-03,0,2.53,2.53,350,8,1,Rural 2 Lane,1,Undivided,0,0,2,22,11,0,1,0.33
834-06,0.4,1.09,0.69,320,16,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,3,1.00
834-06,1.09,1.54,0.45,360,16,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,2,0.67
834-06,0.23,0.28,0.05,1260,16,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,1,0.33
834-07,6,11.75,5.75,640,7,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,1,0.33
834-08,0,7.42,7.42,350,8,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,1,0.33
834-12,1.85,3.32,1.47,355,9,1,Rural 2 Lane,1,Undivided,0,0,2,22,11,0,2,0.67
834-12,5.5,9.63,4.13,450,9,1,Rural 2 Lane,1,Undivided,0,0,2,22,11,0,1,0.33
834-12,0,0.06,0.06,1270,17,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,1,0.33
834-12,0.06,0.61,0.55,1540,17,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,2,0.67
834-13,0.11,1.03,0.92,3300,16,5,Urban 2 Lane,1,Undivided,0,0,2,22,11,0,8,2.67
834-13,1.23,1.56,0.33,3520,16,5,Urban 2 Lane,1,Undivided,0,0,2,22,11,0,5,1.67
834-13,0,0.11,0.11,3500,16,5,Urban 2 Lane,1,Undivided,0,0,2,25,12.5,0,2,0.67
834-14,1.5,2.13,0.63,1247,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,3,1.00
834-14,0,1.5,1.5,1277,19,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,7,2.33
834-15,0.89,0,0.89,2450,8,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,2,0.67
834-15,2.67,1.5,1.17,2644,16,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,9,3.00
834-15,3.58,2.79,0.79,3757,16,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,7,2.33
834-15,1.5,0.89,0.61,2700,17,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,2,0.67
834-17,3.94,6.11,2.17,2200,8,1,Rural 2 Lane,1,Undivided,0,0,2,22,11,0,2,0.67
834-17,0,2.04,2.04,2267,8,1,Rural 2 Lane,1,Undivided,0,0,2,24,12,0,3,1.00
834-17,2.04,3.94,1.9,2283,8,1,Rural 2 Lane,1,Undivided,0,0,2,24,12,0,6,2.00
834-18,0.27,1.43,1.16,3238,16,5,Urban 2 Lane,1,Undivided,0,0,2,18,9,0,8,2.67
834-19,0.11,1.13,1.02,4900,16,5,Urban 2 Lane,1,Undivided,0,0,2,22,11,0,16,5.33
834-19,1.13,1.54,0.41,4950,16,5,Urban 2 Lane,1,Undivided,0,0,2,22,11,0,2,0.67
834-19,0,0.11,0.11,5000,16,6,Urban 4 Lane,1,Undivided,0,0,4,42,10.5,0,2,0.67
835-01,6.41,0,6.41,154,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,2,0.67
835-02,0,3.19,3.19,280,9,1,Rural 2 Lane,1,Undivided,0,0,2,18,9,0,3,1.00
835-02,3.19,4.26,1.07,435,9,1,Rural 2 Lane,1,Undivided,0,0,2,18,9,0,2,0.67
835-03,0,3.02,3.02,270,8,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,2,0.67
835-04,0,2.21,2.21,171,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,1,0.33
835-05,0.17,1.62,1.45,3533,8,1,Rural 2 Lane,1,Undivided,0,0,2,18,9,0,6,2.00
835-05,1.62,2.18,0.56,3550,17,5,Urban 2 Lane,1,Undivided,0,0,2,18,9,0,2,0.67
835-05,2.18,4.15,1.97,3520,17,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,10,3.33
835-05,4.15,4.28,0.13,3550,17,5,Urban 2 Lane,1,Undivided,0,0,2,24,12,0,2,0.67
835-06,0,0.32,0.32,1990,8,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,2,0.67
835-06,0.32,4.03,3.71,2149,8,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,19,6.33
835-06,4.03,4.58,0.55,1280,8,1,Rural 2 Lane,1,Undivided,0,0,2,24,12,0,2,0.67
835-06,6.33,6.91,0.58,2526,17,5,Urban 2 Lane,1,Undivided,0,0,2,22,11,0,7,2.33
835-06,4.58,6.33,1.75,2376,17,5,Urban 2 Lane,1,Undivided,0,0,2,24,12,0,16,5.33
835-06,7.04,7.2,0.16,2750,17,5,Urban 2 Lane,1,Undivided,0,0,2,24,12,0,2,0.67
835-06,7.2,8.28,1.08,22654,17,5,Urban 2 Lane,1,Undivided,0,0,2,24,12,0,155,51.67
835-06,6.91,6.97,0.06,2260,17,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,3,1.00
835-06,6.97,7.04,0.07,1753,17,6,Urban 4 Lane,1,Undivided,0,0,4,48,12,0,3,1.00
835-08,2.15,0,2.15,235,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,2,0.67
835-08,5.15,2.15,3,235,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,2,0.67
835-09,0.04,6.98,6.94,580,8,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,10,3.33
835-10,0,2.11,2.11,195,9,1,Rural 2 Lane,,,0,0,2,20,10,0,2,0.67
835-11,1.2,2.03,0.83,638,17,5,Urban 2 Lane,1,Undivided,0,0,2,18,9,0,5,1.67
835-11,0,1.2,1.2,3780,17,5,Urban 2 Lane,1,Undivided,0,0,2,28,14,0,10,3.33
835-12,0,3.89,3.89,290,8,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,3,1.00
835-13,0.8,1.05,0.25,8200,16,5,Urban 2 Lane,1,Undivided,0,0,2,22,11,0,5,1.67
835-13,0,0.8,0.8,8205,16,5,Urban 2 Lane,1,Undivided,0,0,2,22,11,0,19,6.33
835-13,1.05,1.15,0.1,8000,16,5,Urban 2 Lane,,,0,0,2,22,11,0,1,0.33
835-14,1.5,2.44,0.94,270,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,1,0.33
835-14,0,1.5,1.5,300,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,2,0.67
835-15,4.48,9.76,5.28,213,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,7,2.33
835-15,0,4.27,4.27,230,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,2,0.67
835-16,0,2.58,2.58,560,9,1,Rural 2 Lane,1,Undivided,0,0,2,24,12,0,1,0.33
835-17,0.01,0.07,0.06,7867,14,5,Urban 2 Lane,1,Undivided,0,0,2,24,12,0,3,1.00
835-17,0.9,1.35,0.45,8067,14,5,Urban 2 Lane,1,Undivided,0,0,2,24,12,0,15,5.00
835-17,0.07,0.9,0.83,8100,14,5,Urban 2 Lane,1,Undivided,0,0,2,24,12,0,3,1.00
835-20,0.13,0,0.13,23000,14,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,25,8.33
835-21,1.54,2.06,0.52,16300,17,5,Urban 2 Lane,1,Undivided,0,0,2,24,12,0,1,0.33
835-21,0.02,1.54,1.52,16467,17,5,Urban 2 Lane,1,Undivided,0,0,2,24,12,0,3,1.00
835-22,0,2.36,2.36,710,8,1,Rural 2 Lane,1,Undivided,0,0,2,18,9,0,1,0.33
836-05,0.64,0.72,0.08,18090,16,7,Urban 4 Lane Divided,4,Divided <30 ft,11,1,4,44,11,0,10,3.33
836-05,0.64,0.72,0.08,18900,16,7,Urban 4 Lane Divided,4,Divided <30 ft,11,1,4,44,11,0,2,0.67
836-05,0,0.17,0.17,18900,16,7,Urban 4 Lane Divided,4,Divided <30 ft,14,1,4,44,11,0,1,0.33
836-05,0.17,0.64,0.47,18900,16,7,Urban 4 Lane Divided,8,Divided- Other,7,1,4,44,11,0,4,1.33
836-08,2.55,2.36,0.19,12200,14,5,Urban 2 Lane,9,Continuous Turn Lane,0,0,4,48,12,0,1,0.33
836-08,1.47,1.25,0.22,9325,14,7,Urban 4 Lane Divided,9,Continuous Turn Lane,0,0,4,48,12,0,4,1.33
836-08,1.75,1.61,0.14,11867,14,7,Urban 4 Lane Divided,9,Continuous Turn Lane,0,0,4,48,12,0,3,1.00
836-08,2.36,1.85,0.51,11700,14,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,1,0.33
836-08,1.18,0,1.18,9371,16,6,Urban 4 Lane,1,Undivided,0,0,4,41,10.25,0,7,2.33
836-12,0,0.42,0.42,5000,16,7,Urban 4 Lane Divided,5,Divided >30 ft,41,1,6,64,10.66666667,0,3,1.00
836-13,0,0.2,0.2,36217,14,7,Urban 4 Lane Divided,4,Divided <30 ft,22,1,4,52,13,0,6,2.00
836-13,0.2,0.48,0.28,36285,14,7,Urban 4 Lane Divided,4,Divided <30 ft,22,1,4,52,13,0,40,13.33
836-14,0,0.49,0.49,10050,14,5,Urban 2 Lane,1,Undivided,0,0,2,24,12,0,4,1.33
836-15,0,0.25,0.25,1120,14,7,Urban 4 Lane Divided,,,3,0,4,64,16,0,1,0.33
836-15,0.25,0.72,0.47,1938,14,7,Urban 4 Lane Divided,,,3,0,4,64,16,0,5,1.67
837-01,0,4.61,4.61,1186,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,13,4.33
837-04,1.01,1.04,0.03,20700,14,7,Urban 4 Lane Divided,9,Continuous Turn Lane,0,0,4,48,12,0,9,3.00
837-04,1.04,2.7,1.66,20725,14,7,Urban 4 Lane Divided,9,Continuous Turn Lane,0,0,4,48,12,0,51,17.00
837-04,2.7,3.09,0.39,20875,14,7,Urban 4 Lane Divided,9,Continuous Turn Lane,0,0,4,48,12,0,4,1.33
837-04,0.21,1.01,0.8,17600,14,6,Urban 4 Lane,1,Undivided,0,0,4,49,12.25,0,1,0.33
837-04,0.21,1.01,0.8,18464,14,6,Urban 4 Lane,1,Undivided,0,0,4,49,12.25,0,99,33.00
837-04,0,0.12,0.12,18519,14,6,Urban 4 Lane,1,Undivided,0,0,4,49,12.25,0,43,14.33
837-04,0.12,0.21,0.09,18576,14,6,Urban 4 Lane,1,Undivided,0,0,4,49,12.25,0,17,5.67
837-06,1.42,2.01,0.59,4767,7,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,6,2.00
837-06,3.92,2.49,1.43,750,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,2,0.67
837-06,5.5,3.92,1.58,767,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,3,1.00
837-06,0,1.42,1.42,4885,17,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,13,4.33
837-08,0,7.19,7.19,3080,8,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,10,3.33
837-08,7.19,9.41,2.22,3033,17,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,18,6.00
837-12,0,1.51,1.51,5192,8,1,Rural 2 Lane,1,Undivided,0,0,2,22,11,0,13,4.33
837-12,1.51,2.16,0.65,5300,8,1,Rural 2 Lane,1,Undivided,0,0,2,24,12,0,1,0.33
837-12,5.05,6.5,1.45,7300,16,5,Urban 2 Lane,1,Undivided,0,0,2,22,11,0,1,0.33
837-12,6.5,7.08,0.58,7300,16,5,Urban 2 Lane,1,Undivided,0,0,2,22,11,0,1,0.33
837-12,6.5,7.08,0.58,7445,16,5,Urban 2 Lane,1,Undivided,0,0,2,22,11,0,22,7.33
837-12,5.05,6.5,1.45,7473,16,5,Urban 2 Lane,1,Undivided,0,0,2,22,11,0,44,14.67
837-12,2.16,3.85,1.69,5178,17,5,Urban 2 Lane,1,Undivided,0,0,2,22,11,0,23,7.67
837-12,3.85,5.05,1.2,4968,17,5,Urban 2 Lane,1,Undivided,0,0,2,24,12,0,19,6.33
837-14,0,3.11,3.11,593,17,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,12,4.00
837-14,5.74,7.07,1.33,592,16,5,Urban 2 Lane,1,Undivided,0,0,2,22,11,0,18,6.00
837-14,7.07,8.16,1.09,6050,16,5,Urban 2 Lane,1,Undivided,0,0,2,22,11,0,36,12.00
837-14,8.16,9.17,1.01,10009,16,5,Urban 2 Lane,1,Undivided,0,0,2,22,11,0,45,15.00
837-14,3.11,5.74,2.63,591,17,5,Urban 2 Lane,1,Undivided,0,0,2,22,11,0,15,5.00
837-15,0,2.03,2.03,1435,7,1,Rural 2 Lane,1,Undivided,0,0,2,22,11,0,6,2.00
837-15,2.03,5.97,3.94,1591,7,1,Rural 2 Lane,1,Undivided,0,0,2,24,12,0,7,2.33
837-17,0,0.11,0.11,30663,14,7,Urban 4 Lane Divided,9,Continuous Turn Lane,0,0,4,48,12,0,8,2.67
837-17,0.73,0.82,0.09,30867,14,7,Urban 4 Lane Divided,9,Continuous Turn Lane,0,0,4,49,12.25,0,12,4.00
837-17,1.08,1.18,0.1,30594,14,7,Urban 4 Lane Divided,9,Continuous Turn Lane,0,0,6,65,10.83333333,0,18,6.00
837-17,0.82,1.08,0.26,31176,14,7,Urban 4 Lane Divided,9,Continuous Turn Lane,0,0,6,65,10.83333333,0,37,12.33
837-17,1.38,1.51,0.13,22887,14,5,Urban 2 Lane,4,Divided <30 ft,8,1,2,26,13,0,15,5.00
837-17,1.51,1.54,0.03,22750,14,5,Urban 2 Lane,4,Divided <30 ft,8,1,2,24,12,0,2,0.67
837-17,1.18,1.21,0.03,32500,14,5,Urban 2 Lane,4,Divided <30 ft,8,1,2,28,14,0,2,0.67
837-17,1.21,1.38,0.17,30615,14,7,Urban 4 Lane Divided,4,Divided <30 ft,10,1,4,36,9,0,13,4.33
837-17,1.54,1.88,0.34,22880,14,7,Urban 4 Lane Divided,4,Divided <30 ft,10,1,4,47,11.75,0,100,33.33
837-17,0.39,0.73,0.34,31048,14,6,Urban 4 Lane,1,Undivided,0,0,4,49,12.25,0,27,9.00
837-17,0.11,0.39,0.28,31435,14,6,Urban 4 Lane,1,Undivided,0,0,4,49,12.25,0,23,7.67
837-17,1.88,2.16,0.28,22850,14,6,Urban 4 Lane,1,Undivided,0,0,4,50,12.5,0,16,5.33
837-18,0,0.9,0.9,22941,16,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,22,7.33
837-19,0.41,0.61,0.2,22330,16,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,44,14.67
837-19,0,0.41,0.41,22300,16,5,Urban 2 Lane,1,Undivided,0,0,2,24,12,0,11,3.67
837-20,0,0.1,0.1,2800,17,5,Urban 2 Lane,1,Undivided,0,0,1,12,12,0,3,1.00
837-20,0.1,0.39,0.29,2800,17,5,Urban 2 Lane,1,Undivided,0,0,2,24,12,0,1,0.33
837-21,1.08,1.22,0.14,8608,17,5,Urban 2 Lane,1,Undivided,0,0,2,18,9,0,12,4.00
837-21,0,1.08,1.08,8718,17,5,Urban 2 Lane,1,Undivided,0,0,2,24,12,0,34,11.33
837-22,0,0.18,0.18,10100,14,5,Urban 2 Lane,1,Undivided,0,0,2,30,15,0,3,1.00
837-23,0.28,0.88,0.6,20167,14,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,21,7.00
838-01,0,3.96,3.96,6983,16,5,Urban 2 Lane,1,Undivided,0,0,2,24,12,0,35,11.67
838-03,0,0.23,0.23,10033,14,5,Urban 2 Lane,1,Undivided,0,0,2,22,11,0,12,4.00
838-03,1.23,2.01,0.78,10200,14,5,Urban 2 Lane,1,Undivided,0,0,2,24,12,0,5,1.67
838-03,0.23,1.23,1,9829,14,5,Urban 2 Lane,1,Undivided,0,0,2,22,11,0,7,2.33
838-05,0.71,3.44,2.73,624,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,5,1.67
838-06,0.28,0.57,0.29,10100,14,7,Urban 4 Lane Divided,4,Divided <30 ft,22,1,4,48,12,0,2,0.67
838-06,0,0.28,0.28,10164,14,5,Urban 2 Lane,1,Undivided,0,0,2,24,12,0,11,3.67
839-02,0,2.87,2.87,897,8,1,Rural 2 Lane,1,Undivided,0,0,2,22,11,0,3,1.00
839-02,3.55,7.35,3.8,270,9,1,Rural 2 Lane,1,Undivided,0,0,2,22,11,0,1,0.33
839-02,3.33,3.55,0.22,280,9,1,Rural 2 Lane,1,Undivided,0,0,2,22,11,0,1,0.33
839-03,3.87,0,3.87,290,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,1,0.33
839-05,0,4.9,4.9,135,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,1,0.33
839-06,0,2.53,2.53,690,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,4,1.33
839-08,2.42,5.46,3.04,410,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,1,0.33
839-08,0.2,2.42,2.22,423,9,1,Rural 2 Lane,1,Undivided,0,0,2,22,11,0,3,1.00
839-10,0,2.7,2.7,1077,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,7,2.33
839-11,0,7.3,7.3,875,8,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,4,1.33
839-12,1.09,4.68,3.59,1450,9,1,Rural 2 Lane,1,Undivided,0,0,2,22,11,0,4,1.33
839-14,3.42,0,3.42,4433,17,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,6,2.00
839-15,0,1.43,1.43,3000,7,1,Rural 2 Lane,1,Undivided,0,0,2,22,11,0,5,1.67
839-16,0.53,5.74,5.21,920,7,1,Rural 2 Lane,1,Undivided,0,0,2,22,11,0,1,0.33
839-16,0,0.53,0.53,920,17,5,Urban 2 Lane,1,Undivided,0,0,2,22,11,0,2,0.67
839-18,0,4.29,4.29,1730,8,1,Rural 2 Lane,1,Undivided,0,0,2,24,12,0,15,5.00
839-19,0.31,5.27,4.96,128,9,1,Rural 2 Lane,1,Undivided,0,0,2,16,8,0,1,0.33
839-21,0,0.61,0.61,1100,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,1,0.33
839-23,0,0.75,0.75,440,8,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,1,0.33
839-24,0,1.79,1.79,9717,16,5,Urban 2 Lane,1,Undivided,0,0,2,24,12,0,70,23.33
840-01,4.52,7.43,2.91,1173,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,3,1.00
840-01,0,4.52,4.52,1178,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,9,3.00
840-02,0,2.23,2.23,1395,9,1,Rural 2 Lane,1,Undivided,0,0,2,22,11,0,13,4.33
840-03,3.75,0,3.75,3292,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,24,8.00
840-07,4.69,6.3,1.61,580,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,2,0.67
840-08,2.73,5.28,2.55,990,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,1,0.33
840-08,5.28,5.75,0.47,1010,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,1,0.33
840-08,1.73,2.73,1,1040,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,2,0.67
840-09,0,1.07,1.07,250,8,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,1,0.33
840-09,1.07,4.72,3.65,255,8,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,2,0.67
840-10,2.65,9.54,6.89,961,8,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,21,7.00
840-10,0,2.65,2.65,1263,8,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,4,1.33
840-11,4.1,0,4.1,1800,9,1,Rural 2 Lane,1,Undivided,0,0,2,22,11,0,9,3.00
840-13,0,3.88,3.88,230,8,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,3,1.00
840-14,9.3,5.2,4.1,420,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,7,2.33
840-14,5.2,0,5.2,424,9,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,13,4.33
840-19,0,0.44,0.44,3500,17,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,1,0.33
840-20,0.63,1.08,0.45,4700,7,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,2,0.67
840-20,0,0.63,0.63,4850,7,1,Rural 2 Lane,1,Undivided,0,0,2,24,12,0,2,0.67
840-20,1.17,1.7,0.53,4820,16,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,5,1.67
840-22,0,0.45,0.45,1590,16,7,Urban 4 Lane Divided,4,Divided <30 ft,18,1,4,48,12,0,8,2.67
840-22,1.61,5.09,3.48,1602,16,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,26,8.67
840-22,0.45,1.61,1.16,1606,16,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,10,3.33
840-26,3.47,4.1,0.63,1520,9,3,Rural 4 Lane Divided,9,Continuous Turn Lane,0,0,4,40,10,0,1,0.33
840-26,0,3.47,3.47,1516,9,1,Rural 2 Lane,1,Undivided,0,0,2,24,12,0,18,6.00
840-27,0,6.84,6.84,523,8,1,Rural 2 Lane,1,Undivided,0,0,2,20,10,0,4,1.33
840-28,0,1.22,1.22,5600,16,5,Urban 2 Lane,1,Undivided,0,0,2,24,12,0,6,2.00
840-29,0.02,0.46,0.44,4340,16,5,Urban 2 Lane,9,Continuous Turn Lane,0,0,2,24,12,0,5,1.67
840-29,0.85,0.92,0.07,5800,16,5,Urban 2 Lane,9,Continuous Turn Lane,0,0,2,24,12,0,1,0.33
840-29,0.92,1.03,0.11,5900,16,7,Urban 4 Lane Divided,4,Divided <30 ft,20,1,4,48,12,0,2,0.67
840-29,0.46,0.7,0.24,4267,16,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,3,1.00
840-31,0,1,1,3400,16,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,10,3.33
840-31,1,1.29,0.29,3400,16,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,5,1.67
840-31,1.29,2.74,1.45,3400,16,5,Urban 2 Lane,1,Undivided,0,0,2,20,10,0,3,1.00
840-33,0.6,4.17,3.57,2800,17,5,Urban 2 Lane,1,Undivided,0,0,2,24,12,0,7,2.33
840-34,1.17,1.45,0.28,14800,17,5,Urban 2 Lane,1,Undivided,0,0,2,26,13,0,2,0.67
840-34,0,1.17,1.17,14877,17,5,Urban 2 Lane,1,Undivided,0,0,2,26,13,0,30,10.00
840-34,1.45,1.93,0.48,14883,17,5,Urban 2 Lane,1,Undivided,0,0,2,26,13,0,18,6.00
840-35,0,3.88,3.88,6000,7,1,Rural 2 Lane,1,Undivided,0,0,2,24,12,0,15,5.00
840-35,3.88,5.53,1.65,6000,7,1,Rural 2 Lane,1,Undivided,0,0,2,24,12,0,11,3.67
840-36,0.16,1.97,1.81,12055,16,5,Urban 2 Lane,1,Undivided,0,0,2,24,12,0,64,21.33
840-36,2.08,3.48,1.4,4000,17,5,Urban 2 Lane,1,Undivided,0,0,2,24,12,0,9,3.00
840-36,3.54,3.84,0.3,4000,17,5,Urban 2 Lane,1,Undivided,0,0,2,24,12,0,3,1.00
840-36,1.97,2.08,0.11,12020,17,5,Urban 2 Lane,1,Undivided,0,0,2,24,12,0,5,1.67
840-36,0,0.16,0.16,12020,16,6,Urban 4 Lane,1,Undivided,0,0,4,48,12,0,10,3.33
840-37,0,0.5,0.5,8500,16,7,Urban 4 Lane Divided,9,Continuous Turn Lane,0,0,4,48,12,0,1,0.33
840-37,0,0.49,0.49,8500,16,7,Urban 4 Lane Divided,,,0,0,4,48,12,0,2,0.67
840-40,0.38,0.64,0.26,2600,16,5,Urban 2 Lane,1,Undivided,0,0,2,24,12,0,1,0.33
840-43,0.95,1.12,0.17,33073,14,5,Urban 2 Lane,4,Divided <30 ft,8,1,2,24,12,0,30,10.00
840-43,5.66,6.09,0.43,7800,14,7,Urban 4 Lane Divided,4,Divided <30 ft,18,1,4,48,12,0,3,1.00
840-43,0.88,0.95,0.07,34200,14,7,Urban 4 Lane Divided,4,Divided <30 ft,20,1,4,48,12,0,4,1.33
840-43,3.23,3.32,0.09,19760,14,7,Urban 4 Lane Divided,4,Divided <30 ft,34,1,4,36,9,0,5,1.67
840-43,2.51,2.69,0.18,35967,14,5,Urban 2 Lane,7,Divided- Guardrail,0,1,2,24,12,0,6,2.00
840-43,0.79,0.88,0.09,39250,14,7,Urban 4 Lane Divided,7,Divided- Guardrail,0,1,4,48,12,0,4,1.33
840-43,0,0.39,0.39,30792,14,7,Urban 4 Lane Divided,8,Divided- Other,0,1,4,48,12,0,24,8.00
840-43,0.72,0.79,0.07,39000,14,7,Urban 4 Lane Divided,8,Divided- Other,0,1,4,48,12,0,2,0.67
840-43,0.39,0.72,0.33,33324,14,7,Urban 4 Lane Divided,8,Divided- Other,0,1,6,72,12,0,17,5.67
840-43,3.32,3.89,0.57,10480,14,5,Urban 2 Lane,1,Undivided,0,0,2,22,11,0,5,1.67
840-43,3.08,3.19,0.11,19762,14,5,Urban 2 Lane,1,Undivided,0,0,2,22,11,0,13,4.33
840-43,2.69,3.08,0.39,21695,14,5,Urban 2 Lane,1,Undivided,0,0,2,22,11,0,19,6.33
